LINCS_ID	LINCS_name	TCGA_ID
11081	KERA	ENSG00000139330
2974	GUCY1B2	ENSG00000123201
51733	UPB1	ENSG00000100024
150160	CCT8L2	ENSG00000198445
57127	RHBG	ENSG00000132677
63904	DUSP21	ENSG00000189037
54993	ZSCAN2	ENSG00000176371
25890	ABI3BP	ENSG00000154175
3982	LIM2	ENSG00000105370
54830	NUP62CL	ENSG00000198088
55054	ATG16L1	ENSG00000085978
23418	CRB1	ENSG00000134376
550	AUP1	ENSG00000115307
55052	MRPL20	ENSG00000242485
28959	TMEM176B	ENSG00000106565
79097	TRIM48	ENSG00000150244
55138	FAM90A1	ENSG00000171847
55237	VRTN	ENSG00000133980
55613	MTMR8	ENSG00000102043
79924	ADM2	ENSG00000128165
54777	CFAP46	ENSG00000171811
60598	KCNK15	ENSG00000124249
56547	MMP26	ENSG00000167346
51297	BPIFA1	ENSG00000198183
56245	C21orf62	ENSG00000205929
60385	TSKS	ENSG00000126467
54537	FAM35A	ENSG00000122376
10343	PKDREJ	ENSG00000130943
26272	FBXO4	ENSG00000151876
57084	SLC17A6	ENSG00000091664
7224	TRPC5	ENSG00000072315
55015	PRPF39	ENSG00000185246
79955	PDZD7	ENSG00000186862
23439	ATP1B4	ENSG00000101892
55690	PACS1	ENSG00000175115
10077	TSPAN32	ENSG00000064201
2019	EN1	ENSG00000163064
29125	C11orf21	ENSG00000110665
51214	IGF2-AS	ENSG00000099869
54905	CYP2W1	ENSG00000073067
50944	SHANK1	ENSG00000161681
55328	RNLS	ENSG00000184719
2826	CCR10	ENSG00000184451
23533	PIK3R5	ENSG00000141506
22807	IKZF2	ENSG00000030419
56729	RETN	ENSG00000104918
56981	PRDM11	ENSG00000019485
43847	KLK14	ENSG00000129437
80031	SEMA6D	ENSG00000137872
387751	GVINP1	ENSG00000254838
54507	ADAMTSL4	ENSG00000143382
80129	CCDC170	ENSG00000120262
80164	PRR36	ENSG00000183248
80201	HKDC1	ENSG00000156510
64223	MLST8	ENSG00000167965
55653	BCAS4	ENSG00000124243
80258	EFHC2	ENSG00000183690
55036	CCDC40	ENSG00000141519
29951	PDZRN4	ENSG00000165966
79092	CARD14	ENSG00000141527
54859	ELP6	ENSG00000163832
80262	C16orf70	ENSG00000125149
55784	MCTP2	ENSG00000140563
10841	FTCD	ENSG00000160282
22933	SIRT2	ENSG00000068903
56985	ADPRM	ENSG00000170222
51497	NELFCD	ENSG00000101158
54989	ZNF770	ENSG00000198146
9209	LRRFIP2	ENSG00000093167
1600	DAB1	ENSG00000173406
54843	SYTL2	ENSG00000137501
79747	ADGB	ENSG00000118492
55711	FAR2	ENSG00000064763
55205	ZNF532	ENSG00000074657
55063	ZCWPW1	ENSG00000078487
54544	CRCT1	ENSG00000169509
2301	FOXE3	ENSG00000186790
79782	LRRC31	ENSG00000114248
80705	TSGA10	ENSG00000135951
2001	ELF5	ENSG00000135374
51156	SERPINA10	ENSG00000140093
10047	CST8	ENSG00000125815
54549	SDK2	ENSG00000069188
55539	KCNQ1DN	ENSG00000237941
27159	CHIA	ENSG00000134216
64172	OSGEPL1	ENSG00000128694
29954	POMT2	ENSG00000009830
50809	HP1BP3	ENSG00000127483
9496	TBX4	ENSG00000121075
170680	PSORS1C2	ENSG00000204538
64446	DNAI2	ENSG00000171595
79843	FAM124B	ENSG00000124019
23624	CBLC	ENSG00000142273
79853	TM4SF20	ENSG00000168955
79400	NOX5	ENSG00000255346
55179	FAIM	ENSG00000158234
54827	NXPE4	ENSG00000137634
51348	KLRF1	ENSG00000150045
51287	COA4	ENSG00000181924
105	ADARB2	ENSG00000185736
340351	AGBL3	ENSG00000146856
6553	SLC9A5	ENSG00000135740
55388	MCM10	ENSG00000065328
347240	KIF24	ENSG00000186638
23619	ZIM2	ENSG00000269699
23614	PPY2P	ENSG00000265060
79931	TNIP3	ENSG00000050730
55175	KLHL11	ENSG00000178502
56938	ARNTL2	ENSG00000029153
55262	C7orf43	ENSG00000146826
58483	LINC00474	ENSG00000204148
55657	ZNF692	ENSG00000171163
26508	HEYL	ENSG00000163909
11141	IL1RAPL1	ENSG00000169306
51213	LUZP4	ENSG00000102021
25862	USP49	ENSG00000164663
1789	DNMT3B	ENSG00000088305
25819	NOCT	ENSG00000151014
57718	PPP4R4	ENSG00000119698
80339	PNPLA3	ENSG00000100344
11095	ADAMTS8	ENSG00000134917
1005	CDH7	ENSG00000081138
55225	RAVER2	ENSG00000162437
55267	PRR34	ENSG00000182257
50700	RDH8	ENSG00000080511
30009	TBX21	ENSG00000073861
54954	FAM120C	ENSG00000184083
55124	PIWIL2	ENSG00000197181
51154	MRTO4	ENSG00000053372
25979	DHRS7B	ENSG00000109016
79780	CCDC82	ENSG00000149231
55853	IDI2-AS1	ENSG00000232656
11173	ADAMTS7	ENSG00000136378
80020	FOXRED2	ENSG00000100350
80032	ZNF556	ENSG00000172000
414918	DENND6B	ENSG00000205593
63978	PRDM14	ENSG00000147596
80070	ADAMTS20	ENSG00000173157
80072	HEXA-AS1	ENSG00000260339
80110	ZNF614	ENSG00000142556
60482	SLC5A7	ENSG00000115665
80157	CWH43	ENSG00000109182
54207	KCNK10	ENSG00000100433
197320	ZNF778	ENSG00000170100
55707	NECAP2	ENSG00000157191
80243	PREX2	ENSG00000046889
10861	SLC26A1	ENSG00000145217
80772	CPTP	ENSG00000224051
57337	SENP7	ENSG00000138468
80704	SLC19A3	ENSG00000135917
27330	RPS6KA6	ENSG00000072133
26505	CNNM3	ENSG00000168763
9990	SLC12A6	ENSG00000140199
27068	PPA2	ENSG00000138777
55768	NGLY1	ENSG00000151092
55764	IFT122	ENSG00000163913
29949	IL19	ENSG00000142224
51720	UIMC1	ENSG00000087206
29075	LINC00652	ENSG00000179935
51157	ZNF580	ENSG00000213015
79741	CCDC7	ENSG00000216937
64175	P3H1	ENSG00000117385
10826	FAXDC2	ENSG00000170271
51084	CRYL1	ENSG00000165475
50854	C6orf48	ENSG00000204387
55065	SLC52A1	ENSG00000132517
80700	UBXN6	ENSG00000167671
54538	ROBO4	ENSG00000154133
64184	EDDM3B	ENSG00000181552
79788	ZNF665	ENSG00000197497
51347	TAOK3	ENSG00000135090
54584	GNB1L	ENSG00000185838
151987	PPP4R2	ENSG00000163605
55679	LIMS2	ENSG00000072163
54766	BTG4	ENSG00000137707
1456	CSNK1G3	ENSG00000151292
79819	WDR78	ENSG00000152763
63920	ZBED8	ENSG00000221886
60467	BPESC1	ENSG00000232416
10243	GPHN	ENSG00000171723
54808	DYM	ENSG00000141627
55293	UEVLD	ENSG00000151116
3770	KCNJ14	ENSG00000182324
63971	KIF13A	ENSG00000137177
10501	SEMA6B	ENSG00000167680
51702	PADI3	ENSG00000142619
50487	PLA2G3	ENSG00000100078
50514	DEC1	ENSG00000173077
43849	KLK12	ENSG00000186474
64066	MMP27	ENSG00000137675
10911	UTS2	ENSG00000049247
55089	SLC38A4	ENSG00000139209
55072	RNF31	ENSG00000092098
9238	TBRG4	ENSG00000136270
64232	MS4A5	ENSG00000166930
11280	SCN11A	ENSG00000168356
11107	PRDM5	ENSG00000138738
55511	SAGE1	ENSG00000181433
64388	GREM2	ENSG00000180875
57596	BEGAIN	ENSG00000183092
79066	METTL16	ENSG00000127804
79948	PLPPR3	ENSG00000129951
9247	GCM2	ENSG00000124827
29766	TMOD3	ENSG00000138594
51179	HAO2	ENSG00000116882
23415	KCNH4	ENSG00000089558
57559	STAMBPL1	ENSG00000138134
7161	TP73	ENSG00000078900
3274	HRH2	ENSG00000113749
51764	GNG13	ENSG00000127588
3049	HBQ1	ENSG00000086506
51298	THEG	ENSG00000105549
9629	CLCA3P	ENSG00000153923
10394	PRG3	ENSG00000156575
11148	HHLA2	ENSG00000114455
57105	CYSLTR2	ENSG00000152207
29119	CTNNA3	ENSG00000183230
23566	LPAR3	ENSG00000171517
7223	TRPC4	ENSG00000133107
79981	FRMD1	ENSG00000153303
2587	GALR1	ENSG00000166573
55243	KIRREL	ENSG00000183853
140290	TCP10L	ENSG00000242220
8708	B3GALT1	ENSG00000172318
50939	IMPG2	ENSG00000081148
51301	GCNT4	ENSG00000176928
51311	TLR8	ENSG00000101916
54860	MS4A12	ENSG00000071203
55628	ZNF407	ENSG00000215421
54932	EXD3	ENSG00000187609
55732	C1orf112	ENSG00000000460
25879	DCAF13	ENSG00000164934
51224	TCEB3B	ENSG00000206181
55289	ACOXL	ENSG00000153093
7638	ZNF221	ENSG00000159905
29991	OBP2A	ENSG00000122136
27136	MORC1	ENSG00000114487
29018	FOXN3-AS2	ENSG00000259073
29942	PURG	ENSG00000172733
4284	MIP	ENSG00000135517
23590	PDSS1	ENSG00000148459
11174	ADAMTS6	ENSG00000049192
25769	SLC24A2	ENSG00000155886
56301	SLC7A10	ENSG00000130876
55835	CENPJ	ENSG00000151849
56936	CCDC177	ENSG00000267909
57091	CASS4	ENSG00000087589
56934	CA10	ENSG00000154975
51202	DDX47	ENSG00000213782
152992	TRMT44	ENSG00000155275
29968	PSAT1	ENSG00000135069
59335	PRDM12	ENSG00000130711
57663	USP29	ENSG00000131864
80045	GPR157	ENSG00000180758
85476	GFM1	ENSG00000168827
80069	LINC00574	ENSG00000231690
266977	ADGRF1	ENSG00000153292
80125	CCDC33	ENSG00000140481
80128	TRIM46	ENSG00000163462
80144	FRAS1	ENSG00000138759
57523	NYNRIN	ENSG00000205978
57728	WDR19	ENSG00000157796
80217	CFAP43	ENSG00000197748
29944	PNMA3	ENSG00000183837
54407	SLC38A2	ENSG00000134294
60495	HPSE2	ENSG00000172987
63976	PRDM16	ENSG00000142611
26290	GALNT8	ENSG00000130035
79024	SMIM2	ENSG00000139656
79670	ZCCHC6	ENSG00000083223
79064	TMEM223	ENSG00000168569
55755	CDK5RAP2	ENSG00000136861
55766	H2AFJ	ENSG00000246705
10691	GMEB1	ENSG00000162419
54878	DPP8	ENSG00000074603
54149	C21orf91	ENSG00000154642
26355	FAM162A	ENSG00000114023
55471	NDUFAF7	ENSG00000003509
57115	PGLYRP4	ENSG00000163218
54682	MANSC1	ENSG00000111261
26000	TBC1D10B	ENSG00000169221
476	ATP1A1	ENSG00000163399
78996	C7orf49	ENSG00000122783
55683	KANSL3	ENSG00000114982
29974	A1CF	ENSG00000148584
54477	PLEKHA5	ENSG00000052126
54545	MTMR12	ENSG00000150712
29990	PILRB	ENSG00000121716
51715	RAB23	ENSG00000112210
112398	EGLN2	ENSG00000269858
64693	CTAGE1	ENSG00000212710
54986	ULK4	ENSG00000168038
29943	PADI1	ENSG00000142623
79363	RSG1	ENSG00000132881
81876	RAB1B	ENSG00000174903
81492	RSPH6A	ENSG00000104941
81873	ARPC5L	ENSG00000136950
79943	ZNF696	ENSG00000185730
10867	TSPAN9	ENSG00000011105
85294	KRTAP2-4	ENSG00000213417
64806	IL25	ENSG00000166090
81870	KRTAP9-9	ENSG00000198083
81858	SHARPIN	ENSG00000179526
114897	C1QTNF1	ENSG00000173918
81851	KRTAP1-1	ENSG00000188581
57669	EPB41L5	ENSG00000115109
81850	KRTAP1-3	ENSG00000221880
81849	ST6GALNAC5	ENSG00000117069
83440	ADPGK	ENSG00000159322
56001	NXF2	ENSG00000269405
81833	SPACA1	ENSG00000118434
81796	SLCO5A1	ENSG00000137571
81790	RNF170	ENSG00000120925
114899	C1QTNF3	ENSG00000082196
81693	AMN	ENSG00000166126
140545	RNF32	ENSG00000105982
81627	TRMT1L	ENSG00000121486
81491	GPR63	ENSG00000112218
29091	STXBP6	ENSG00000168952
81626	SHCBP1L	ENSG00000157060
81624	DIAPH3	ENSG00000139734
81622	UNC93B1	ENSG00000110057
81619	TSPAN14	ENSG00000108219
81617	CAB39L	ENSG00000102547
81618	ITM2C	ENSG00000135916
81490	PTDSS2	ENSG00000174915
81608	FIP1L1	ENSG00000145216
64850	ETNPPL	ENSG00000164089
51129	ANGPTL4	ENSG00000167772
81606	LBH	ENSG00000213626
81603	TRIM8	ENSG00000171206
83452	RAB33B	ENSG00000172007
81602	CDADC1	ENSG00000102543
83439	TCF7L1	ENSG00000152284
81543	LRRC3	ENSG00000160233
56165	TDRD1	ENSG00000095627
81035	COLEC12	ENSG00000158270
81034	SLC25A32	ENSG00000164933
56259	CTNNBL1	ENSG00000132792
83449	PMFBP1	ENSG00000118557
81033	KCNH6	ENSG00000173826
81031	SLC2A10	ENSG00000197496
83448	PUS7L	ENSG00000129317
83482	SCRT1	ENSG00000261678
81579	PLA2G12A	ENSG00000123739
81577	GFOD2	ENSG00000141098
81029	WNT5B	ENSG00000111186
83478	ARHGAP24	ENSG00000138639
81575	APOLD1	ENSG00000178878
80975	TMPRSS5	ENSG00000166682
56156	TEX13B	ENSG00000170925
56155	TEX14	ENSG00000121101
83464	APH1B	ENSG00000138613
83447	SLC25A31	ENSG00000151475
50807	ASAP1	ENSG00000153317
26503	SLC17A5	ENSG00000119899
79789	CLMN	ENSG00000165959
8863	PER3	ENSG00000049246
29083	GTPBP8	ENSG00000163607
4139	MARK1	ENSG00000116141
55028	C17orf80	ENSG00000141219
27343	POLL	ENSG00000166169
54676	GTPBP2	ENSG00000172432
27231	NMRK2	ENSG00000077009
11022	TDRKH	ENSG00000182134
51192	CKLF	ENSG00000217555
23406	COTL1	ENSG00000103187
7099	TLR4	ENSG00000136869
9033	PKD2L1	ENSG00000107593
9953	HS3ST3B1	ENSG00000125430
63891	RNF123	ENSG00000164068
64718	UNKL	ENSG00000059145
64377	CHST8	ENSG00000124302
51289	RXFP3	ENSG00000182631
80763	SPX	ENSG00000134548
51204	TACO1	ENSG00000136463
57805	CCAR2	ENSG00000158941
10392	NOD1	ENSG00000106100
55130	ARMC4	ENSG00000169126
79958	DENND1C	ENSG00000205744
79961	DENND2D	ENSG00000162777
9132	KCNQ4	ENSG00000117013
9177	HTR3B	ENSG00000149305
9966	TNFSF15	ENSG00000181634
55079	FEZF2	ENSG00000153266
80833	APOL3	ENSG00000128284
55607	PPP1R9A	ENSG00000158528
50508	NOX3	ENSG00000074771
55239	OGFOD1	ENSG00000087263
10022	INSL5	ENSG00000172410
22806	IKZF3	ENSG00000161405
55140	ELP3	ENSG00000134014
9992	KCNE2	ENSG00000159197
55374	TMCO6	ENSG00000113119
10242	KCNMB2	ENSG00000197584
29113	C6orf15	ENSG00000204542
140803	TRPM6	ENSG00000119121
55779	CFAP44	ENSG00000206530
55335	NIPSNAP3B	ENSG00000165028
55584	CHRNA9	ENSG00000174343
51233	DRICH1	ENSG00000189269
50940	PDE11A	ENSG00000128655
55801	IL26	ENSG00000111536
26280	IL1RAPL2	ENSG00000189108
51384	WNT16	ENSG00000002745
258	AMBN	ENSG00000178522
55891	LENEP	ENSG00000163352
27039	PKD2L2	ENSG00000078795
54848	ARHGEF38	ENSG00000236699
54967	CT55	ENSG00000169551
54979	HRASLS2	ENSG00000133328
30813	VSX1	ENSG00000100987
27094	KCNMB3	ENSG00000171121
23591	FAM215A	ENSG00000267496
51146	A4GNT	ENSG00000118017
51208	CLDN18	ENSG00000066405
51378	ANGPT4	ENSG00000101280
28990	ASTE1	ENSG00000034533
2658	GDF2	ENSG00000263761
51380	CSAD	ENSG00000139631
29933	GPR132	ENSG00000183484
29924	EPN1	ENSG00000063245
55825	PECR	ENSG00000115425
29935	RPA4	ENSG00000204086
27202	C5AR2	ENSG00000134830
56955	MEPE	ENSG00000152595
56979	PRDM9	ENSG00000164256
26261	FBXO24	ENSG00000106336
56344	CABP5	ENSG00000105507
56676	ASCL3	ENSG00000176009
10086	HHLA1	ENSG00000132297
51085	MLXIPL	ENSG00000009950
23563	CHST5	ENSG00000135702
50616	IL22	ENSG00000127318
8074	FGF23	ENSG00000118972
83446	CCDC70	ENSG00000123171
59336	PRDM13	ENSG00000112238
59340	HRH4	ENSG00000134489
728621	CCDC30	ENSG00000186409
80099	C7orf69	ENSG00000136275
80111	C3orf36	ENSG00000174640
117153	MIA2	ENSG00000150527
80115	BAIAP2L2	ENSG00000128298
80122	MAP3K19	ENSG00000176601
80133	MROH9	ENSG00000117501
84223	IQCG	ENSG00000114473
80199	FUZ	ENSG00000010361
80222	TARS2	ENSG00000143374
29919	C18orf8	ENSG00000141452
79157	MFSD11	ENSG00000092931
54819	ZCCHC10	ENSG00000155329
51136	RNFT1	ENSG00000189050
79184	BRCC3	ENSG00000185515
1103	CHAT	ENSG00000070748
6343	SCT	ENSG00000070031
64096	GFRA4	ENSG00000125861
7711	ZNF155	ENSG00000204920
55689	YEATS2	ENSG00000163872
55118	CRTAC1	ENSG00000095713
26960	NBEA	ENSG00000172915
79684	MSANTD2	ENSG00000120458
56914	OTOR	ENSG00000125879
80896	NPL	ENSG00000135838
56911	MAP3K7CL	ENSG00000156265
54816	ZNF280D	ENSG00000137871
26012	NSMF	ENSG00000165802
54101	RIPK4	ENSG00000183421
22955	SCMH1	ENSG00000010803
54715	RBFOX1	ENSG00000078328
27010	TPK1	ENSG00000196511
54758	KLHDC4	ENSG00000104731
55681	SCYL2	ENSG00000136021
26249	KLHL3	ENSG00000146021
54964	C1orf56	ENSG00000143443
1154	CISH	ENSG00000114737
79877	DCAKD	ENSG00000172992
55515	ASIC4	ENSG00000072182
51805	COQ3	ENSG00000132423
55006	TRMT61B	ENSG00000171103
51742	ARID4B	ENSG00000054267
55051	NRDE2	ENSG00000119720
26287	ANKRD2	ENSG00000165887
57579	FAM135A	ENSG00000082269
60468	BACH2	ENSG00000112182
9392	TGFBRAP1	ENSG00000135966
81551	STMN4	ENSG00000015592
23762	OSBP2	ENSG00000184792
79368	FCRL2	ENSG00000132704
79369	B3GNT4	ENSG00000176383
79370	BCL2L14	ENSG00000121380
7855	FZD5	ENSG00000163251
81554	WBSCR16	ENSG00000274523
54904	WHSC1L1	ENSG00000147548
81558	FAM117A	ENSG00000121104
83463	MXD3	ENSG00000213347
83444	INO80B	ENSG00000115274
83445	GSG1	ENSG00000111305
83394	PITPNM3	ENSG00000091622
83460	EMC6	ENSG00000127774
81932	HDHD3	ENSG00000119431
81930	KIF18A	ENSG00000121621
56159	TEX11	ENSG00000120498
81566	CSRNP2	ENSG00000110925
66035	SLC2A11	ENSG00000133460
83443	SF3B5	ENSG00000169976
23435	TARDBP	ENSG00000120948
81556	VWA9	ENSG00000138614
81501	DCSTAMP	ENSG00000164935
81926	ABHD17A	ENSG00000129968
81537	SGPP1	ENSG00000126821
83442	SH3BGRL3	ENSG00000142669
81890	QTRT1	ENSG00000213339
59067	IL21	ENSG00000138684
81563	C1orf21	ENSG00000116667
727800	RNF208	ENSG00000212864
81562	LMAN2L	ENSG00000114988
81493	SYNC	ENSG00000162520
83480	PUS3	ENSG00000110060
3218	HOXB8	ENSG00000120068
54332	GDAP1	ENSG00000104381
8128	ST8SIA2	ENSG00000140557
51237	MZB1	ENSG00000170476
6041	RNASEL	ENSG00000135828
2845	GPR22	ENSG00000172209
1750	DLX6	ENSG00000006377
84939	MUM1	ENSG00000160953
80328	ULBP2	ENSG00000131015
8643	PTCH2	ENSG00000117425
50619	DEF6	ENSG00000023892
1149	CIDEA	ENSG00000176194
7007	TECTA	ENSG00000109927
55507	GPRC5D	ENSG00000111291
9376	SLC22A8	ENSG00000149452
54328	GPR173	ENSG00000184194
23742	NPAP1	ENSG00000185823
80737	VWA7	ENSG00000204396
28999	KLF15	ENSG00000163884
29930	PCDHB1	ENSG00000171815
30820	KCNIP1	ENSG00000182132
10818	FRS2	ENSG00000166225
84991	RBM17	ENSG00000134453
2259	FGF14	ENSG00000102466
57226	LYRM2	ENSG00000083099
9340	GLP2R	ENSG00000065325
9293	GPR52	ENSG00000203737
2661	GDF9	ENSG00000164404
27006	FGF22	ENSG00000070388
57828	CATSPERG	ENSG00000099338
56130	PCDHB6	ENSG00000113211
58158	NEUROD4	ENSG00000123307
56128	PCDHB8	ENSG00000120322
10017	BCL2L10	ENSG00000137875
30819	KCNIP2	ENSG00000120049
64111	NPVF	ENSG00000105954
80329	ULBP1	ENSG00000111981
50834	TAS2R1	ENSG00000169777
56659	KCNK13	ENSG00000152315
26285	CLDN17	ENSG00000156282
23538	OR52A1	ENSG00000182070
1129	CHRM2	ENSG00000181072
1493	CTLA4	ENSG00000163599
9210	BMP15	ENSG00000130385
50943	FOXP3	ENSG00000049768
56006	SMG9	ENSG00000105771
474	ATOH1	ENSG00000172238
11086	ADAM29	ENSG00000168594
442194	OR10C1	ENSG00000206474
1046	CDX4	ENSG00000131264
80739	C6orf25	ENSG00000204420
26531	OR11A1	ENSG00000204694
26529	OR12D2	ENSG00000280236
2867	FFAR2	ENSG00000126262
26476	OR10J1	ENSG00000196184
1133	CHRM5	ENSG00000184984
4880	NPPC	ENSG00000163273
7441	VPREB1	ENSG00000169575
3224	HOXC8	ENSG00000037965
3350	HTR1A	ENSG00000178394
4994	OR3A1	ENSG00000180090
2847	MCHR1	ENSG00000128285
1146	CHRNG	ENSG00000196811
22953	P2RX2	ENSG00000187848
1132	CHRM4	ENSG00000180720
2832	NPBWR2	ENSG00000125522
2668	GDNF	ENSG00000168621
2693	GHSR	ENSG00000121853
4975	OMP	ENSG00000254550
3361	HTR5A	ENSG00000157219
2848	GPR25	ENSG00000170128
2895	GRID2	ENSG00000152208
2862	MLNR	ENSG00000102539
4825	NKX6-1	ENSG00000163623
4342	MOS	ENSG00000172680
4759	NEU2	ENSG00000115488
4543	MTNR1A	ENSG00000168412
8995	TNFSF18	ENSG00000120337
5623	PSPN	ENSG00000125650
8390	OR1G1	ENSG00000183024
8822	FGF17	ENSG00000158815
11317	RBPJL	ENSG00000124232
9350	CER1	ENSG00000147869
10316	NMUR1	ENSG00000171596
7350	UCP1	ENSG00000109424
2865	FFAR3	ENSG00000185897
4995	OR3A2	ENSG00000221882
64106	NPFFR1	ENSG00000148734
8383	OR1A1	ENSG00000172146
30814	PLA2G2E	ENSG00000188784
50840	TAS2R14	ENSG00000212127
50832	TAS2R4	ENSG00000127364
9287	TAAR2	ENSG00000146378
50838	TAS2R13	ENSG00000212128
50837	TAS2R7	ENSG00000121377
50839	TAS2R10	ENSG00000121318
50836	TAS2R8	ENSG00000121314
60401	EDA2R	ENSG00000131080
53904	MYO3A	ENSG00000095777
27091	CACNG5	ENSG00000075429
4992	OR1F1	ENSG00000168124
11172	INSL6	ENSG00000120210
27179	IL36A	ENSG00000136694
57369	GJD2	ENSG00000159248
56124	PCDHB12	ENSG00000120328
56656	OR2S2	ENSG00000278889
56132	PCDHB3	ENSG00000113205
3238	HOXD12	ENSG00000170178
9196	KCNAB3	ENSG00000170049
81623	DEFB126	ENSG00000125788
64600	PLA2G2F	ENSG00000158786
53637	S1PR5	ENSG00000180739
81792	ADAMTS12	ENSG00000151388
81571	MIR600HG	ENSG00000236901
81555	YIPF5	ENSG00000145817
81285	OR51E2	ENSG00000167332
8392	OR3A3	ENSG00000159961
81669	CCNL2	ENSG00000221978
79718	TBL1XR1	ENSG00000177565
56157	TEX13A	ENSG00000268629
81847	RNF146	ENSG00000118518
81797	OR12D3	ENSG00000112462
81894	SLC25A28	ENSG00000155287
26291	FGF21	ENSG00000105550
81892	SLIRP	ENSG00000119705
81888	HYI	ENSG00000178922
83461	CDCA3	ENSG00000111665
64960	MRPS15	ENSG00000116898
56158	TEX12	ENSG00000150783
10741	RBBP9	ENSG00000089050
2928	GSC2	ENSG00000063515
4159	MC3R	ENSG00000124089
51052	PRLH	ENSG00000071677
50833	TAS2R16	ENSG00000128519
26189	OR1A2	ENSG00000172150
11085	ADAM30	ENSG00000134249
83468	GLT8D2	ENSG00000120820
56154	TEX15	ENSG00000133863
81533	ITFG1	ENSG00000129636
56123	PCDHB13	ENSG00000187372
26692	OR2W1	ENSG00000204704
81853	TMEM14B	ENSG00000137210
57818	G6PC2	ENSG00000152254
666	BOK	ENSG00000176720
7473	WNT3	ENSG00000108379
50831	TAS2R3	ENSG00000127362
56244	BTNL2	ENSG00000204290
3355	HTR1F	ENSG00000179097
9038	TAAR5	ENSG00000135569
4993	OR2C1	ENSG00000168158
50835	TAS2R9	ENSG00000121381
55554	KLK15	ENSG00000174562
6369	CCL24	ENSG00000106178
4991	OR1D2	ENSG00000184166
8590	OR6A2	ENSG00000184933
5030	P2RY4	ENSG00000186912
4160	MC4R	ENSG00000166603
2829	XCR1	ENSG00000173578
2854	GPR32	ENSG00000142511
27178	IL37	ENSG00000125571
10955	SERINC3	ENSG00000132824
103910	MYL12B	ENSG00000118680
6138	RPL15	ENSG00000174748
6648	SOD2	ENSG00000112096
665	BNIP3L	ENSG00000104765
3184	HNRNPD	ENSG00000138668
10776	ARPP19	ENSG00000128989
9334	B4GALT5	ENSG00000158470
2029	ENSA	ENSG00000143420
51596	CUTA	ENSG00000112514
81848	SPRY4	ENSG00000187678
51271	UBAP1	ENSG00000165006
64422	ATG3	ENSG00000144848
7259	TSPYL1	ENSG00000189241
27335	EIF3K	ENSG00000178982
22980	TCF25	ENSG00000141002
54583	EGLN1	ENSG00000135766
81609	SNX27	ENSG00000143376
8675	STX16	ENSG00000124222
339044	PKD1P1	ENSG00000244257
3839	KPNA3	ENSG00000102753
51606	ATP6V1H	ENSG00000047249
81611	ANP32E	ENSG00000143401
30000	TNPO2	ENSG00000105576
8562	DENR	ENSG00000139726
2744	GLS	ENSG00000115419
84065	TMEM222	ENSG00000186501
10813	UTP14A	ENSG00000156697
51451	LCMT1	ENSG00000205629
9440	MED17	ENSG00000042429
55031	USP47	ENSG00000170242
6468	FBXW4	ENSG00000107829
55143	CDCA8	ENSG00000134690
51659	GINS2	ENSG00000131153
84079	ANKRD27	ENSG00000105186
58528	RRAGD	ENSG00000025039
63916	ELMO2	ENSG00000062598
83483	PLVAP	ENSG00000130300
79365	BHLHE41	ENSG00000123095
80349	WDR61	ENSG00000140395
83638	C11orf68	ENSG00000175573
55341	LSG1	ENSG00000041802
5361	PLXNA1	ENSG00000114554
1978	EIF4EBP1	ENSG00000187840
83716	CRISPLD2	ENSG00000103196
11160	ERLIN2	ENSG00000147475
10025	MED16	ENSG00000175221
8559	PRPF18	ENSG00000165630
80895	ILKAP	ENSG00000132323
83743	GRWD1	ENSG00000105447
27090	ST6GALNAC4	ENSG00000136840
57406	ABHD6	ENSG00000163686
84061	MAGT1	ENSG00000102158
51176	LEF1	ENSG00000138795
79003	MIS12	ENSG00000167842
6646	SOAT1	ENSG00000057252
23410	SIRT3	ENSG00000142082
3275	PRMT2	ENSG00000160310
8996	NOL3	ENSG00000140939
55327	LIN7C	ENSG00000148943
54806	AHI1	ENSG00000135541
29081	METTL5	ENSG00000138382
7187	TRAF3	ENSG00000131323
65010	SLC26A6	ENSG00000225697
51540	SCLY	ENSG00000132330
9518	GDF15	ENSG00000130513
11165	NUDT3	ENSG00000272325
7462	LAT2	ENSG00000086730
92815	HIST3H2A	ENSG00000181218
3778	KCNMA1	ENSG00000156113
27092	CACNG4	ENSG00000075461
1875	E2F5	ENSG00000133740
55009	C19orf24	ENSG00000228300
4329	ALDH6A1	ENSG00000119711
54478	FAM64A	ENSG00000129195
84060	RBM48	ENSG00000127993
29100	TMEM208	ENSG00000168701
28971	AAMDC	ENSG00000087884
9214	FCMR	ENSG00000162894
9409	PEX16	ENSG00000121680
51268	PIPOX	ENSG00000179761
79366	HMGN5	ENSG00000198157
7475	WNT6	ENSG00000115596
55620	STAP2	ENSG00000178078
51533	PHF7	ENSG00000010318
57408	LRTM1	ENSG00000144771
54469	ZFAND6	ENSG00000086666
9501	RPH3AL	ENSG00000181031
51616	TAF9B	ENSG00000187325
23787	MTCH1	ENSG00000137409
79135	APOO	ENSG00000184831
654434	SNHG20	ENSG00000234912
55863	TMEM126B	ENSG00000171204
63827	BCAN	ENSG00000132692
440515	ZNF506	ENSG00000081665
54514	DDX4	ENSG00000152670
8911	CACNA1I	ENSG00000100346
10785	WDR4	ENSG00000160193
